,unique_id,ds,y_hat
3,2020-02-17,2020-02-21,1836.0
4,2020-02-17,2020-02-22,1836.0
5,2020-02-17,2020-02-23,1836.0
6,2020-02-17,2020-02-24,1836.0
7,2020-02-17,2020-02-25,1836.0
8,2020-02-17,2020-02-26,1836.0
9,2020-02-17,2020-02-27,1836.0
10,2020-02-17,2020-02-28,1836.0
11,2020-02-17,2020-02-29,1836.0
12,2020-02-17,2020-03-01,1836.0
13,2020-02-17,2020-03-02,1836.0
0,2020-02-18,2020-02-19,1839.0
1,2020-02-18,2020-02-20,1839.0
2,2020-02-18,2020-02-21,1839.0
3,2020-02-18,2020-02-22,1839.0
4,2020-02-18,2020-02-23,1839.0
5,2020-02-18,2020-02-24,1839.0
6,2020-02-18,2020-02-25,1839.0
7,2020-02-18,2020-02-26,1839.0
8,2020-02-18,2020-02-27,1839.0
9,2020-02-18,2020-02-28,1839.0
10,2020-02-18,2020-02-29,1839.0
11,2020-02-18,2020-03-01,1839.0
12,2020-02-18,2020-03-02,1839.0
13,2020-02-18,2020-03-03,1839.0
0,2020-02-19,2020-02-20,1837.0
1,2020-02-19,2020-02-21,1837.0
2,2020-02-19,2020-02-22,1837.0
3,2020-02-19,2020-02-23,1837.0
4,2020-02-19,2020-02-24,1837.0
5,2020-02-19,2020-02-25,1837.0
6,2020-02-19,2020-02-26,1837.0
7,2020-02-19,2020-02-27,1837.0
8,2020-02-19,2020-02-28,1837.0
9,2020-02-19,2020-02-29,1837.0
10,2020-02-19,2020-03-01,1837.0
11,2020-02-19,2020-03-02,1837.0
12,2020-02-19,2020-03-03,1837.0
13,2020-02-19,2020-03-04,1837.0
0,2020-02-20,2020-02-21,2151.0
1,2020-02-20,2020-02-22,2151.0
2,2020-02-20,2020-02-23,2151.0
3,2020-02-20,2020-02-24,2151.0
4,2020-02-20,2020-02-25,2151.0
5,2020-02-20,2020-02-26,2151.0
6,2020-02-20,2020-02-27,2151.0
7,2020-02-20,2020-02-28,2151.0
8,2020-02-20,2020-02-29,2151.0
9,2020-02-20,2020-03-01,2151.0
10,2020-02-20,2020-03-02,2151.0
11,2020-02-20,2020-03-03,2151.0
12,2020-02-20,2020-03-04,2151.0
13,2020-02-20,2020-03-05,2151.0
0,2020-02-21,2020-02-22,1875.0
1,2020-02-21,2020-02-23,1875.0
2,2020-02-21,2020-02-24,1875.0
3,2020-02-21,2020-02-25,1875.0
4,2020-02-21,2020-02-26,1875.0
5,2020-02-21,2020-02-27,1875.0
6,2020-02-21,2020-02-28,1875.0
7,2020-02-21,2020-02-29,1875.0
8,2020-02-21,2020-03-01,1875.0
9,2020-02-21,2020-03-02,1875.0
10,2020-02-21,2020-03-03,1875.0
11,2020-02-21,2020-03-04,1875.0
12,2020-02-21,2020-03-05,1875.0
13,2020-02-21,2020-03-06,1875.0
0,2020-02-22,2020-02-23,1820.0
1,2020-02-22,2020-02-24,1820.0
2,2020-02-22,2020-02-25,1820.0
3,2020-02-22,2020-02-26,1820.0
4,2020-02-22,2020-02-27,1820.0
5,2020-02-22,2020-02-28,1820.0
6,2020-02-22,2020-02-29,1820.0
7,2020-02-22,2020-03-01,1820.0
8,2020-02-22,2020-03-02,1820.0
9,2020-02-22,2020-03-03,1820.0
10,2020-02-22,2020-03-04,1820.0
11,2020-02-22,2020-03-05,1820.0
12,2020-02-22,2020-03-06,1820.0
13,2020-02-22,2020-03-07,1820.0
0,2020-02-23,2020-02-24,1987.0
1,2020-02-23,2020-02-25,1987.0
2,2020-02-23,2020-02-26,1987.0
3,2020-02-23,2020-02-27,1987.0
4,2020-02-23,2020-02-28,1987.0
5,2020-02-23,2020-02-29,1987.0
6,2020-02-23,2020-03-01,1987.0
7,2020-02-23,2020-03-02,1987.0
8,2020-02-23,2020-03-03,1987.0
9,2020-02-23,2020-03-04,1987.0
10,2020-02-23,2020-03-05,1987.0
11,2020-02-23,2020-03-06,1987.0
12,2020-02-23,2020-03-07,1987.0
13,2020-02-23,2020-03-08,1987.0
0,2020-02-24,2020-02-25,2178.0
1,2020-02-24,2020-02-26,2178.0
2,2020-02-24,2020-02-27,2178.0
3,2020-02-24,2020-02-28,2178.0
4,2020-02-24,2020-02-29,2178.0
5,2020-02-24,2020-03-01,2178.0
6,2020-02-24,2020-03-02,2178.0
7,2020-02-24,2020-03-03,2178.0
8,2020-02-24,2020-03-04,2178.0
9,2020-02-24,2020-03-05,2178.0
10,2020-02-24,2020-03-06,2178.0
11,2020-02-24,2020-03-07,2178.0
12,2020-02-24,2020-03-08,2178.0
13,2020-02-24,2020-03-09,2178.0
0,2020-02-25,2020-02-26,627.0
1,2020-02-25,2020-02-27,627.0
2,2020-02-25,2020-02-28,627.0
3,2020-02-25,2020-02-29,627.0
4,2020-02-25,2020-03-01,627.0
5,2020-02-25,2020-03-02,627.0
6,2020-02-25,2020-03-03,627.0
7,2020-02-25,2020-03-04,627.0
8,2020-02-25,2020-03-05,627.0
9,2020-02-25,2020-03-06,627.0
10,2020-02-25,2020-03-07,627.0
11,2020-02-25,2020-03-08,627.0
12,2020-02-25,2020-03-09,627.0
13,2020-02-25,2020-03-10,627.0
0,2020-02-26,2020-02-27,2354.0
1,2020-02-26,2020-02-28,2354.0
2,2020-02-26,2020-02-29,2354.0
3,2020-02-26,2020-03-01,2354.0
4,2020-02-26,2020-03-02,2354.0
5,2020-02-26,2020-03-03,2354.0
6,2020-02-26,2020-03-04,2354.0
7,2020-02-26,2020-03-05,2354.0
8,2020-02-26,2020-03-06,2354.0
9,2020-02-26,2020-03-07,2354.0
10,2020-02-26,2020-03-08,2354.0
11,2020-02-26,2020-03-09,2354.0
12,2020-02-26,2020-03-10,2354.0
13,2020-02-26,2020-03-11,2354.0
0,2020-02-27,2020-02-28,252.0
1,2020-02-27,2020-02-29,252.0
2,2020-02-27,2020-03-01,252.0
3,2020-02-27,2020-03-02,252.0
4,2020-02-27,2020-03-03,252.0
5,2020-02-27,2020-03-04,252.0
6,2020-02-27,2020-03-05,252.0
7,2020-02-27,2020-03-06,252.0
8,2020-02-27,2020-03-07,252.0
9,2020-02-27,2020-03-08,252.0
10,2020-02-27,2020-03-09,252.0
11,2020-02-27,2020-03-10,252.0
12,2020-02-27,2020-03-11,252.0
13,2020-02-27,2020-03-12,252.0
0,2020-02-28,2020-02-29,2053.7895735717807
1,2020-02-28,2020-03-01,1953.2401196850649
2,2020-02-28,2020-03-02,1935.44752721306
3,2020-02-28,2020-03-03,2047.8694600567537
4,2020-02-28,2020-03-04,1988.6900474327977
5,2020-02-28,2020-03-05,1992.8102374376517
6,2020-02-28,2020-03-06,1988.0000000000002
7,2020-02-28,2020-03-07,2053.7895735717807
8,2020-02-28,2020-03-08,1953.2401196850649
9,2020-02-28,2020-03-09,1935.44752721306
10,2020-02-28,2020-03-10,2047.8694600567537
11,2020-02-28,2020-03-11,1988.6900474327977
12,2020-02-28,2020-03-12,1992.8102374376517
13,2020-02-28,2020-03-13,1988.0000000000002
0,2020-02-29,2020-03-01,2721.0
1,2020-02-29,2020-03-02,2721.0
2,2020-02-29,2020-03-03,2721.0
3,2020-02-29,2020-03-04,2721.0
4,2020-02-29,2020-03-05,2721.0
5,2020-02-29,2020-03-06,2721.0
6,2020-02-29,2020-03-07,2721.0
7,2020-02-29,2020-03-08,2721.0
8,2020-02-29,2020-03-09,2721.0
9,2020-02-29,2020-03-10,2721.0
10,2020-02-29,2020-03-11,2721.0
11,2020-02-29,2020-03-12,2721.0
12,2020-02-29,2020-03-13,2721.0
13,2020-02-29,2020-03-14,2721.0
0,2020-03-01,2020-03-02,2626.0
1,2020-03-01,2020-03-03,2626.0
2,2020-03-01,2020-03-04,2626.0
3,2020-03-01,2020-03-05,2626.0
4,2020-03-01,2020-03-06,2626.0
5,2020-03-01,2020-03-07,2626.0
6,2020-03-01,2020-03-08,2626.0
7,2020-03-01,2020-03-09,2626.0
8,2020-03-01,2020-03-10,2626.0
9,2020-03-01,2020-03-11,2626.0
10,2020-03-01,2020-03-12,2626.0
11,2020-03-01,2020-03-13,2626.0
12,2020-03-01,2020-03-14,2626.0
13,2020-03-01,2020-03-15,2626.0
0,2020-03-02,2020-03-03,2652.0
1,2020-03-02,2020-03-04,2652.0
2,2020-03-02,2020-03-05,2652.0
3,2020-03-02,2020-03-06,2652.0
4,2020-03-02,2020-03-07,2652.0
5,2020-03-02,2020-03-08,2652.0
6,2020-03-02,2020-03-09,2652.0
7,2020-03-02,2020-03-10,2652.0
8,2020-03-02,2020-03-11,2652.0
9,2020-03-02,2020-03-12,2652.0
10,2020-03-02,2020-03-13,2652.0
11,2020-03-02,2020-03-14,2652.0
12,2020-03-02,2020-03-15,2652.0
13,2020-03-02,2020-03-16,2652.0
0,2020-03-03,2020-03-04,1016.0
1,2020-03-03,2020-03-05,1016.0
2,2020-03-03,2020-03-06,1016.0
3,2020-03-03,2020-03-07,1016.0
4,2020-03-03,2020-03-08,1016.0
5,2020-03-03,2020-03-09,1016.0
6,2020-03-03,2020-03-10,1016.0
7,2020-03-03,2020-03-11,1016.0
8,2020-03-03,2020-03-12,1016.0
9,2020-03-03,2020-03-13,1016.0
10,2020-03-03,2020-03-14,1016.0
11,2020-03-03,2020-03-15,1016.0
12,2020-03-03,2020-03-16,1016.0
13,2020-03-03,2020-03-17,1016.0
0,2020-03-04,2020-03-05,0.0
1,2020-03-04,2020-03-06,0.0
2,2020-03-04,2020-03-07,0.0
3,2020-03-04,2020-03-08,0.0
4,2020-03-04,2020-03-09,0.0
5,2020-03-04,2020-03-10,0.0
6,2020-03-04,2020-03-11,0.0
7,2020-03-04,2020-03-12,0.0
8,2020-03-04,2020-03-13,0.0
9,2020-03-04,2020-03-14,0.0
10,2020-03-04,2020-03-15,0.0
11,2020-03-04,2020-03-16,0.0
12,2020-03-04,2020-03-17,0.0
13,2020-03-04,2020-03-18,0.0
0,2020-03-05,2020-03-06,1440.0
1,2020-03-05,2020-03-07,1440.0
2,2020-03-05,2020-03-08,1440.0
3,2020-03-05,2020-03-09,1440.0
4,2020-03-05,2020-03-10,1440.0
5,2020-03-05,2020-03-11,1440.0
6,2020-03-05,2020-03-12,1440.0
7,2020-03-05,2020-03-13,1440.0
8,2020-03-05,2020-03-14,1440.0
9,2020-03-05,2020-03-15,1440.0
10,2020-03-05,2020-03-16,1440.0
11,2020-03-05,2020-03-17,1440.0
12,2020-03-05,2020-03-18,1440.0
13,2020-03-05,2020-03-19,1440.0
0,2020-03-06,2020-03-07,1419.8659272140444
1,2020-03-06,2020-03-08,1383.1443093222128
2,2020-03-06,2020-03-09,1266.4973851805678
3,2020-03-06,2020-03-10,1252.317419530632
4,2020-03-06,2020-03-11,1065.0610155565628
5,2020-03-06,2020-03-12,1343.6051014286288
6,2020-03-06,2020-03-13,1151.0
7,2020-03-06,2020-03-14,1419.8659272140444
8,2020-03-06,2020-03-15,1383.1443093222128
9,2020-03-06,2020-03-16,1266.4973851805678
10,2020-03-06,2020-03-17,1252.317419530632
11,2020-03-06,2020-03-18,1065.0610155565628
12,2020-03-06,2020-03-19,1343.6051014286288
13,2020-03-06,2020-03-20,1151.0
0,2020-03-07,2020-03-08,1514.0
1,2020-03-07,2020-03-09,1514.0
2,2020-03-07,2020-03-10,1514.0
3,2020-03-07,2020-03-11,1514.0
4,2020-03-07,2020-03-12,1514.0
5,2020-03-07,2020-03-13,1514.0
6,2020-03-07,2020-03-14,1514.0
7,2020-03-07,2020-03-15,1514.0
8,2020-03-07,2020-03-16,1514.0
9,2020-03-07,2020-03-17,1514.0
10,2020-03-07,2020-03-18,1514.0
11,2020-03-07,2020-03-19,1514.0
12,2020-03-07,2020-03-20,1514.0
13,2020-03-07,2020-03-21,1514.0
0,2020-03-08,2020-03-09,2045.0
1,2020-03-08,2020-03-10,2045.0
2,2020-03-08,2020-03-11,2045.0
3,2020-03-08,2020-03-12,2045.0
4,2020-03-08,2020-03-13,2045.0
5,2020-03-08,2020-03-14,2045.0
6,2020-03-08,2020-03-15,2045.0
7,2020-03-08,2020-03-16,2045.0
8,2020-03-08,2020-03-17,2045.0
9,2020-03-08,2020-03-18,2045.0
10,2020-03-08,2020-03-19,2045.0
11,2020-03-08,2020-03-20,2045.0
12,2020-03-08,2020-03-21,2045.0
13,2020-03-08,2020-03-22,2045.0
0,2020-03-09,2020-03-10,2049.9006689132707
1,2020-03-09,2020-03-11,1905.9141828224674
2,2020-03-09,2020-03-12,1928.005650386248
3,2020-03-09,2020-03-13,1947.001194533104
4,2020-03-09,2020-03-14,1928.4928497154472
5,2020-03-09,2020-03-15,1864.4703833852943
6,2020-03-09,2020-03-16,1727.0000000000002
7,2020-03-09,2020-03-17,2049.9006689132707
8,2020-03-09,2020-03-18,1905.9141828224674
9,2020-03-09,2020-03-19,1928.005650386248
10,2020-03-09,2020-03-20,1947.001194533104
11,2020-03-09,2020-03-21,1928.4928497154472
12,2020-03-09,2020-03-22,1864.4703833852943
13,2020-03-09,2020-03-23,1727.0000000000002
0,2020-03-10,2020-03-11,1948.0
1,2020-03-10,2020-03-12,1948.0
2,2020-03-10,2020-03-13,1948.0
3,2020-03-10,2020-03-14,1948.0
4,2020-03-10,2020-03-15,1948.0
5,2020-03-10,2020-03-16,1948.0
6,2020-03-10,2020-03-17,1948.0
7,2020-03-10,2020-03-18,1948.0
8,2020-03-10,2020-03-19,1948.0
9,2020-03-10,2020-03-20,1948.0
10,2020-03-10,2020-03-21,1948.0
11,2020-03-10,2020-03-22,1948.0
12,2020-03-10,2020-03-23,1948.0
13,2020-03-10,2020-03-24,1948.0
0,2020-03-11,2020-03-12,2377.0
1,2020-03-11,2020-03-13,2377.0
2,2020-03-11,2020-03-14,2377.0
3,2020-03-11,2020-03-15,2377.0
4,2020-03-11,2020-03-16,2377.0
5,2020-03-11,2020-03-17,2377.0
6,2020-03-11,2020-03-18,2377.0
7,2020-03-11,2020-03-19,2377.0
8,2020-03-11,2020-03-20,2377.0
9,2020-03-11,2020-03-21,2377.0
10,2020-03-11,2020-03-22,2377.0
11,2020-03-11,2020-03-23,2377.0
12,2020-03-11,2020-03-24,2377.0
13,2020-03-11,2020-03-25,2377.0
0,2020-03-12,2020-03-13,2192.760317037983
1,2020-03-12,2020-03-14,2025.1107756125812
2,2020-03-12,2020-03-15,2388.3213631349
3,2020-03-12,2020-03-16,2316.3205937561024
4,2020-03-12,2020-03-17,2260.913107621481
5,2020-03-12,2020-03-18,2324.2426386687907
6,2020-03-12,2020-03-19,2283.0
7,2020-03-12,2020-03-20,2192.760317037983
8,2020-03-12,2020-03-21,2025.1107756125812
9,2020-03-12,2020-03-22,2388.3213631349
10,2020-03-12,2020-03-23,2316.3205937561024
11,2020-03-12,2020-03-24,2260.913107621481
12,2020-03-12,2020-03-25,2324.2426386687907
13,2020-03-12,2020-03-26,2283.0
0,2020-03-13,2020-03-14,2298.0
1,2020-03-13,2020-03-15,2298.0
2,2020-03-13,2020-03-16,2298.0
3,2020-03-13,2020-03-17,2298.0
4,2020-03-13,2020-03-18,2298.0
5,2020-03-13,2020-03-19,2298.0
6,2020-03-13,2020-03-20,2298.0
7,2020-03-13,2020-03-21,2298.0
8,2020-03-13,2020-03-22,2298.0
9,2020-03-13,2020-03-23,2298.0
10,2020-03-13,2020-03-24,2298.0
11,2020-03-13,2020-03-25,2298.0
12,2020-03-13,2020-03-26,2298.0
13,2020-03-13,2020-03-27,2298.0
0,2020-03-14,2020-03-15,2559.0
1,2020-03-14,2020-03-16,2559.0
2,2020-03-14,2020-03-17,2559.0
3,2020-03-14,2020-03-18,2559.0
4,2020-03-14,2020-03-19,2559.0
5,2020-03-14,2020-03-20,2559.0
6,2020-03-14,2020-03-21,2559.0
7,2020-03-14,2020-03-22,2559.0
8,2020-03-14,2020-03-23,2559.0
9,2020-03-14,2020-03-24,2559.0
10,2020-03-14,2020-03-25,2559.0
11,2020-03-14,2020-03-26,2559.0
12,2020-03-14,2020-03-27,2559.0
13,2020-03-14,2020-03-28,2559.0
0,2020-03-15,2020-03-16,2305.0
1,2020-03-15,2020-03-17,2305.0
2,2020-03-15,2020-03-18,2305.0
3,2020-03-15,2020-03-19,2305.0
4,2020-03-15,2020-03-20,2305.0
5,2020-03-15,2020-03-21,2305.0
6,2020-03-15,2020-03-22,2305.0
7,2020-03-15,2020-03-23,2305.0
8,2020-03-15,2020-03-24,2305.0
9,2020-03-15,2020-03-25,2305.0
10,2020-03-15,2020-03-26,2305.0
11,2020-03-15,2020-03-27,2305.0
12,2020-03-15,2020-03-28,2305.0
13,2020-03-15,2020-03-29,2305.0
0,2020-03-16,2020-03-17,2304.0
1,2020-03-16,2020-03-18,2304.0
2,2020-03-16,2020-03-19,2304.0
3,2020-03-16,2020-03-20,2304.0
4,2020-03-16,2020-03-21,2304.0
5,2020-03-16,2020-03-22,2304.0
6,2020-03-16,2020-03-23,2304.0
7,2020-03-16,2020-03-24,2304.0
8,2020-03-16,2020-03-25,2304.0
9,2020-03-16,2020-03-26,2304.0
10,2020-03-16,2020-03-27,2304.0
11,2020-03-16,2020-03-28,2304.0
12,2020-03-16,2020-03-29,2304.0
13,2020-03-16,2020-03-30,2304.0
0,2020-03-17,2020-03-18,2435.0
1,2020-03-17,2020-03-19,2435.0
2,2020-03-17,2020-03-20,2435.0
3,2020-03-17,2020-03-21,2435.0
4,2020-03-17,2020-03-22,2435.0
5,2020-03-17,2020-03-23,2435.0
6,2020-03-17,2020-03-24,2435.0
7,2020-03-17,2020-03-25,2435.0
8,2020-03-17,2020-03-26,2435.0
9,2020-03-17,2020-03-27,2435.0
10,2020-03-17,2020-03-28,2435.0
11,2020-03-17,2020-03-29,2435.0
12,2020-03-17,2020-03-30,2435.0
13,2020-03-17,2020-03-31,2435.0
0,2020-03-18,2020-03-19,2356.0
1,2020-03-18,2020-03-20,2356.0
2,2020-03-18,2020-03-21,2356.0
3,2020-03-18,2020-03-22,2356.0
4,2020-03-18,2020-03-23,2356.0
5,2020-03-18,2020-03-24,2356.0
6,2020-03-18,2020-03-25,2356.0
7,2020-03-18,2020-03-26,2356.0
8,2020-03-18,2020-03-27,2356.0
9,2020-03-18,2020-03-28,2356.0
10,2020-03-18,2020-03-29,2356.0
11,2020-03-18,2020-03-30,2356.0
12,2020-03-18,2020-03-31,2356.0
13,2020-03-18,2020-04-01,2356.0
0,2020-03-19,2020-03-20,2451.0
1,2020-03-19,2020-03-21,2451.0
2,2020-03-19,2020-03-22,2451.0
3,2020-03-19,2020-03-23,2451.0
4,2020-03-19,2020-03-24,2451.0
5,2020-03-19,2020-03-25,2451.0
6,2020-03-19,2020-03-26,2451.0
7,2020-03-19,2020-03-27,2451.0
8,2020-03-19,2020-03-28,2451.0
9,2020-03-19,2020-03-29,2451.0
10,2020-03-19,2020-03-30,2451.0
11,2020-03-19,2020-03-31,2451.0
12,2020-03-19,2020-04-01,2451.0
13,2020-03-19,2020-04-02,2451.0
0,2020-03-20,2020-03-21,2509.0
1,2020-03-20,2020-03-22,2509.0
2,2020-03-20,2020-03-23,2509.0
3,2020-03-20,2020-03-24,2509.0
4,2020-03-20,2020-03-25,2509.0
5,2020-03-20,2020-03-26,2509.0
6,2020-03-20,2020-03-27,2509.0
7,2020-03-20,2020-03-28,2509.0
8,2020-03-20,2020-03-29,2509.0
9,2020-03-20,2020-03-30,2509.0
10,2020-03-20,2020-03-31,2509.0
11,2020-03-20,2020-04-01,2509.0
12,2020-03-20,2020-04-02,2509.0
13,2020-03-20,2020-04-03,2509.0
0,2020-03-21,2020-03-22,2386.0
1,2020-03-21,2020-03-23,2386.0
2,2020-03-21,2020-03-24,2386.0
3,2020-03-21,2020-03-25,2386.0
4,2020-03-21,2020-03-26,2386.0
5,2020-03-21,2020-03-27,2386.0
6,2020-03-21,2020-03-28,2386.0
7,2020-03-21,2020-03-29,2386.0
8,2020-03-21,2020-03-30,2386.0
9,2020-03-21,2020-03-31,2386.0
10,2020-03-21,2020-04-01,2386.0
11,2020-03-21,2020-04-02,2386.0
12,2020-03-21,2020-04-03,2386.0
13,2020-03-21,2020-04-04,2386.0
0,2020-03-22,2020-03-23,2344.0
1,2020-03-22,2020-03-24,2344.0
2,2020-03-22,2020-03-25,2344.0
3,2020-03-22,2020-03-26,2344.0
4,2020-03-22,2020-03-27,2344.0
5,2020-03-22,2020-03-28,2344.0
6,2020-03-22,2020-03-29,2344.0
7,2020-03-22,2020-03-30,2344.0
8,2020-03-22,2020-03-31,2344.0
9,2020-03-22,2020-04-01,2344.0
10,2020-03-22,2020-04-02,2344.0
11,2020-03-22,2020-04-03,2344.0
12,2020-03-22,2020-04-04,2344.0
13,2020-03-22,2020-04-05,2344.0
0,2020-03-23,2020-03-24,1212.0
1,2020-03-23,2020-03-25,1212.0
2,2020-03-23,2020-03-26,1212.0
3,2020-03-23,2020-03-27,1212.0
4,2020-03-23,2020-03-28,1212.0
5,2020-03-23,2020-03-29,1212.0
6,2020-03-23,2020-03-30,1212.0
7,2020-03-23,2020-03-31,1212.0
8,2020-03-23,2020-04-01,1212.0
9,2020-03-23,2020-04-02,1212.0
10,2020-03-23,2020-04-03,1212.0
11,2020-03-23,2020-04-04,1212.0
12,2020-03-23,2020-04-05,1212.0
13,2020-03-23,2020-04-06,1212.0
0,2020-03-24,2020-03-25,2717.0
1,2020-03-24,2020-03-26,2717.0
2,2020-03-24,2020-03-27,2717.0
3,2020-03-24,2020-03-28,2717.0
4,2020-03-24,2020-03-29,2717.0
5,2020-03-24,2020-03-30,2717.0
6,2020-03-24,2020-03-31,2717.0
7,2020-03-24,2020-04-01,2717.0
8,2020-03-24,2020-04-02,2717.0
9,2020-03-24,2020-04-03,2717.0
10,2020-03-24,2020-04-04,2717.0
11,2020-03-24,2020-04-05,2717.0
12,2020-03-24,2020-04-06,2717.0
13,2020-03-24,2020-04-07,2717.0
0,2020-03-25,2020-03-26,2449.0
1,2020-03-25,2020-03-27,2449.0
2,2020-03-25,2020-03-28,2449.0
3,2020-03-25,2020-03-29,2449.0
4,2020-03-25,2020-03-30,2449.0
5,2020-03-25,2020-03-31,2449.0
6,2020-03-25,2020-04-01,2449.0
7,2020-03-25,2020-04-02,2449.0
8,2020-03-25,2020-04-03,2449.0
9,2020-03-25,2020-04-04,2449.0
10,2020-03-25,2020-04-05,2449.0
11,2020-03-25,2020-04-06,2449.0
12,2020-03-25,2020-04-07,2449.0
13,2020-03-25,2020-04-08,2449.0
0,2020-03-26,2020-03-27,2652.0
1,2020-03-26,2020-03-28,2652.0
2,2020-03-26,2020-03-29,2652.0
3,2020-03-26,2020-03-30,2652.0
4,2020-03-26,2020-03-31,2652.0
5,2020-03-26,2020-04-01,2652.0
6,2020-03-26,2020-04-02,2652.0
7,2020-03-26,2020-04-03,2652.0
8,2020-03-26,2020-04-04,2652.0
9,2020-03-26,2020-04-05,2652.0
10,2020-03-26,2020-04-06,2652.0
11,2020-03-26,2020-04-07,2652.0
12,2020-03-26,2020-04-08,2652.0
13,2020-03-26,2020-04-09,2652.0
0,2020-03-27,2020-03-28,2221.0
1,2020-03-27,2020-03-29,2221.0
2,2020-03-27,2020-03-30,2221.0
3,2020-03-27,2020-03-31,2221.0
4,2020-03-27,2020-04-01,2221.0
5,2020-03-27,2020-04-02,2221.0
6,2020-03-27,2020-04-03,2221.0
7,2020-03-27,2020-04-04,2221.0
8,2020-03-27,2020-04-05,2221.0
9,2020-03-27,2020-04-06,2221.0
10,2020-03-27,2020-04-07,2221.0
11,2020-03-27,2020-04-08,2221.0
12,2020-03-27,2020-04-09,2221.0
13,2020-03-27,2020-04-10,2221.0
0,2020-03-28,2020-03-29,2584.0
1,2020-03-28,2020-03-30,2584.0
2,2020-03-28,2020-03-31,2584.0
3,2020-03-28,2020-04-01,2584.0
4,2020-03-28,2020-04-02,2584.0
5,2020-03-28,2020-04-03,2584.0
6,2020-03-28,2020-04-04,2584.0
7,2020-03-28,2020-04-05,2584.0
8,2020-03-28,2020-04-06,2584.0
9,2020-03-28,2020-04-07,2584.0
10,2020-03-28,2020-04-08,2584.0
11,2020-03-28,2020-04-09,2584.0
12,2020-03-28,2020-04-10,2584.0
13,2020-03-28,2020-04-11,2584.0
0,2020-03-29,2020-03-30,2448.542458965254
1,2020-03-29,2020-03-31,2381.01573505994
2,2020-03-29,2020-04-01,2407.5512230816335
3,2020-03-29,2020-04-02,2392.25010778719
4,2020-03-29,2020-04-03,2427.8248497895875
5,2020-03-29,2020-04-04,2494.964149220926
6,2020-03-29,2020-04-05,2493.0
7,2020-03-29,2020-04-06,2448.542458965254
8,2020-03-29,2020-04-07,2381.01573505994
9,2020-03-29,2020-04-08,2407.5512230816335
10,2020-03-29,2020-04-09,2392.25010778719
11,2020-03-29,2020-04-10,2427.8248497895875
12,2020-03-29,2020-04-11,2494.964149220926
13,2020-03-29,2020-04-12,2493.0
0,2020-03-30,2020-03-31,2111.0
1,2020-03-30,2020-04-01,2111.0
2,2020-03-30,2020-04-02,2111.0
3,2020-03-30,2020-04-03,2111.0
4,2020-03-30,2020-04-04,2111.0
5,2020-03-30,2020-04-05,2111.0
6,2020-03-30,2020-04-06,2111.0
7,2020-03-30,2020-04-07,2111.0
8,2020-03-30,2020-04-08,2111.0
9,2020-03-30,2020-04-09,2111.0
10,2020-03-30,2020-04-10,2111.0
11,2020-03-30,2020-04-11,2111.0
12,2020-03-30,2020-04-12,2111.0
13,2020-03-30,2020-04-13,2111.0
0,2020-03-31,2020-04-01,2059.0
1,2020-03-31,2020-04-02,2059.0
2,2020-03-31,2020-04-03,2059.0
3,2020-03-31,2020-04-04,2059.0
4,2020-03-31,2020-04-05,2059.0
5,2020-03-31,2020-04-06,2059.0
6,2020-03-31,2020-04-07,2059.0
7,2020-03-31,2020-04-08,2059.0
8,2020-03-31,2020-04-09,2059.0
9,2020-03-31,2020-04-10,2059.0
10,2020-03-31,2020-04-11,2059.0
11,2020-03-31,2020-04-12,2059.0
12,2020-03-31,2020-04-13,2059.0
13,2020-03-31,2020-04-14,2059.0
0,2020-04-01,2020-04-02,1741.0
1,2020-04-01,2020-04-03,1741.0
2,2020-04-01,2020-04-04,1741.0
3,2020-04-01,2020-04-05,1741.0
4,2020-04-01,2020-04-06,1741.0
5,2020-04-01,2020-04-07,1741.0
6,2020-04-01,2020-04-08,1741.0
7,2020-04-01,2020-04-09,1741.0
8,2020-04-01,2020-04-10,1741.0
9,2020-04-01,2020-04-11,1741.0
10,2020-04-01,2020-04-12,1741.0
11,2020-04-01,2020-04-13,1741.0
12,2020-04-01,2020-04-14,1741.0
13,2020-04-01,2020-04-15,1741.0
0,2020-04-02,2020-04-03,1801.0
1,2020-04-02,2020-04-04,1801.0
2,2020-04-02,2020-04-05,1801.0
3,2020-04-02,2020-04-06,1801.0
4,2020-04-02,2020-04-07,1801.0
5,2020-04-02,2020-04-08,1801.0
6,2020-04-02,2020-04-09,1801.0
7,2020-04-02,2020-04-10,1801.0
8,2020-04-02,2020-04-11,1801.0
9,2020-04-02,2020-04-12,1801.0
10,2020-04-02,2020-04-13,1801.0
11,2020-04-02,2020-04-14,1801.0
12,2020-04-02,2020-04-15,1801.0
13,2020-04-02,2020-04-16,1801.0
0,2020-04-03,2020-04-04,1961.0
1,2020-04-03,2020-04-05,1961.0
2,2020-04-03,2020-04-06,1961.0
3,2020-04-03,2020-04-07,1961.0
4,2020-04-03,2020-04-08,1961.0
5,2020-04-03,2020-04-09,1961.0
6,2020-04-03,2020-04-10,1961.0
7,2020-04-03,2020-04-11,1961.0
8,2020-04-03,2020-04-12,1961.0
9,2020-04-03,2020-04-13,1961.0
10,2020-04-03,2020-04-14,1961.0
11,2020-04-03,2020-04-15,1961.0
12,2020-04-03,2020-04-16,1961.0
13,2020-04-03,2020-04-17,1961.0
0,2020-04-04,2020-04-05,1645.0
