,Value
65495,626.0
65496,640.0
65497,658.0
65498,727.0
65499,721.0
65500,709.0
65501,647.0
65502,675.0
65503,699.0
65504,699.0
65505,717.0
65506,81.0
65507,0.0
65508,618.0
65509,642.0
65510,660.0
65511,740.0
65512,731.0
65513,739.0
65514,738.0
65515,725.0
65516,635.0
65517,632.0
65518,634.0
65519,634.0
65520,636.0
65521,636.0
65522,634.0
65523,630.0
65524,618.0
65525,616.0
65526,618.0
65527,619.0
65528,618.0
65529,618.0
65530,620.0
65531,619.0
65532,618.0
65533,621.0
65534,635.0
65535,724.0
65536,801.0
65537,819.0
65538,812.0
65539,776.0
65540,702.0
65541,618.0
65542,562.0
65543,535.0
65544,533.0
65545,534.0
65546,536.0
65547,533.0
65548,523.0
65549,535.0
65550,602.0
65551,745.0
65552,862.0
65553,914.0
65554,899.0
65555,800.0
65556,722.0
65557,639.0
65558,595.0
65559,585.0
65560,540.0
65561,473.0
65562,476.0
65563,478.0
65564,477.0
65565,483.0
65566,565.0
65567,615.0
65568,671.0
65569,674.0
65570,670.0
65571,670.0
65572,669.0
65573,667.0
65574,665.0
65575,668.0
65576,667.0
65577,666.0
65578,649.0
65579,649.0
65580,637.0
65581,637.0
65582,547.0
65583,572.0
65584,640.0
65585,652.0
65586,651.0
65587,649.0
65588,649.0
65589,675.0
65590,717.0
65591,716.0
65592,715.0
65593,712.0
65594,714.0
65595,712.0
65596,699.0
65597,613.0
65598,613.0
65599,619.0
65600,684.0
65601,692.0
65602,689.0
65603,676.0
65604,672.0
65605,598.0
65606,586.0
65607,643.0
65608,686.0
65609,744.0
65610,758.0
65611,757.0
65612,754.0
65613,749.0
65614,712.0
65615,642.0
65616,602.0
65617,558.0
65618,552.0
65619,550.0
65620,550.0
65621,550.0
65622,552.0
65623,550.0
65624,552.0
65625,554.0
65626,556.0
65627,579.0
65628,658.0
65629,666.0
65630,663.0
65631,662.0
65632,661.0
65633,659.0
65634,659.0
65635,661.0
65636,659.0
65637,658.0
65638,657.0
65639,657.0
65640,657.0
65641,658.0
65642,667.0
65643,730.0
65644,727.0
65645,726.0
65646,722.0
65647,719.0
65648,709.0
65649,709.0
65650,708.0
65651,712.0
65652,711.0
65653,710.0
65654,709.0
65655,709.0
65656,710.0
65657,714.0
65658,735.0
65659,773.0
65660,811.0
65661,757.0
65662,691.0
65663,607.0
65664,603.0
65665,601.0
65666,596.33333
65667,598.33333
65668,595.66667
65669,608.0
65670,619.66667
65671,618.0
65672,615.66667
65673,615.66667
65674,585.33333
65675,580.33333
65676,577.0
65677,576.66667
65678,580.33333
65679,590.0
65680,611.66667
65681,609.0
65682,597.33333
65683,574.0
65684,586.33333
65685,589.33333
65686,590.66667
65687,593.0
65688,594.0
65689,590.66667
65690,589.33333
65691,587.66667
65692,568.0
65693,573.66667
65694,606.33333
65695,549.33333
65696,880.66667
65697,964.0
65698,946.66667
65699,881.0
65700,797.0
65701,598.66667
65702,563.0
65703,554.0
65704,541.66667
65705,539.33333
65706,521.33333
65707,474.66667
65708,472.33333
65709,437.66667
65710,300.33333
65711,301.0
65712,450.66667
65713,567.66667
65714,571.66667
65715,573.33333
65716,571.66667
65717,556.66667
65718,602.0
65719,600.0
65720,595.66667
65721,562.33333
65722,521.33333
65723,533.33333
65724,557.0
65725,586.0
65726,594.66667
65727,612.0
65728,580.0
65729,574.33333
65730,538.66667
65731,556.33333
65732,588.33333
65733,583.33333
65734,585.33333
65735,584.33333
65736,575.33333
65737,589.0
65738,595.66667
65739,601.66667
65740,602.0
65741,604.66667
65742,630.66667
65743,633.0
65744,636.33333
65745,652.0
65746,655.33333
65747,653.0
65748,655.0
65749,679.66667
65750,797.66667
65751,1081.0
65752,1077.0
65753,993.33333
65754,876.33333
65755,794.66667
65756,715.33333
65757,615.0
65758,512.33333
65759,515.66667
65760,673.0
65761,689.0
65762,686.0
65763,686.0
65764,685.0
65765,683.0
65766,683.0
65767,682.0
65768,681.0
65769,682.0
65770,682.0
65771,680.0
65772,681.0
65773,669.0
65774,636.0
65775,580.0
65776,629.0
65777,660.0
65778,662.0
65779,662.0
65780,660.0
65781,659.0
65782,661.0
65783,650.0
65784,647.0
65785,648.0
65786,646.0
65787,645.0
65788,559.0
65789,558.0
65790,558.0
65791,561.0
65792,582.0
65793,639.0
65794,635.0
65795,622.0
65796,562.0
65797,529.0
65798,532.0
65799,532.0
65800,533.0
65801,512.0
65802,426.0
65803,393.0
65804,395.0
65805,398.0
65806,399.0
65807,398.0
65808,399.0
65809,398.0
65810,399.0
65811,398.0
65812,400.0
65813,406.0
65814,588.0
65815,857.0
65816,1441.0
65817,1884.0
65818,1434.0
65819,1008.0
65820,692.0
65821,428.0
65822,433.0
65823,443.0
65824,447.0
65825,447.0
65826,450.0
65827,451.0
65828,455.0
65829,482.0
65830,565.0
65831,638.0
65832,640.0
65833,633.0
65834,582.0
65835,528.0
65836,531.0
65837,533.0
65838,569.0
65839,617.0
65840,614.0
65841,610.0
65842,611.0
65843,613.0
65844,612.0
65845,612.0
65846,628.0
65847,689.0
65848,697.0
65849,694.0
65850,692.0
65851,691.0
65852,692.0
65853,692.0
65854,678.0
65855,668.0
65856,584.0
65857,585.0
65858,588.0
65859,608.0
65860,672.0
65861,669.0
65862,669.0
65863,667.0
65864,652.0
65865,573.0
65866,563.0
65867,563.0
65868,565.0
65869,566.0
65870,564.0
65871,565.0
65872,567.0
65873,565.0
65874,565.0
65875,566.0
65876,566.0
65877,565.0
65878,567.0
65879,566.0
65880,565.0
65881,565.0
65882,567.0
65883,567.0
65884,564.0
65885,567.0
65886,570.0
65887,571.0
65888,573.0
65889,573.0
65890,573.0
65891,644.0
65892,652.0
65893,691.0
65894,739.0
65895,736.0
65896,732.0
65897,730.0
65898,710.0
65899,621.0
65900,578.0
65901,523.0
65902,437.0
65903,397.0
65904,401.0
65905,402.0
65906,400.0
65907,399.0
65908,400.0
65909,371.0
65910,0.0
65911,200.0
65912,720.0
65913,960.0
65914,1347.0
65915,1471.0
65916,1457.0
65917,1243.0
65918,878.0
65919,387.0
65920,396.0
65921,424.0
65922,571.0
65923,604.0
65924,603.0
65925,595.0
65926,500.0
65927,456.0
65928,461.0
65929,464.0
65930,551.0
65931,548.0
65932,548.0
65933,546.0
65934,543.0
65935,536.0
65936,536.0
65937,546.0
65938,641.0
65939,657.0
65940,655.0
65941,655.0
65942,705.0
65943,737.0
65944,736.0
65945,735.0
65946,731.0
65947,730.0
65948,710.0
65949,633.0
65950,622.0
65951,625.0
65952,661.0
65953,714.0
65954,713.0
65955,712.0
65956,709.0
65957,707.0
65958,690.0
65959,612.0
65960,595.0
65961,598.0
65962,599.0
65963,600.0
65964,601.0
65965,601.0
65966,599.0
65967,601.0
65968,602.0
65969,601.0
65970,601.0
65971,602.0
65972,591.0
65973,582.0
65974,575.0
65975,575.0
65976,574.0
65977,574.0
65978,574.0
65979,575.0
65980,575.0
65981,575.0
65982,574.0
65983,535.0
65984,116.0
65985,0.0
65986,659.0
65987,675.0
65988,734.0
65989,779.0
65990,811.0
65991,830.0
65992,834.0
65993,821.0
65994,744.0
65995,640.0
65996,591.0
65997,527.0
65998,470.0
65999,467.0
66000,466.0
66001,468.0
66002,468.0
66003,467.0
66004,469.0
66005,469.0
66006,469.0
66007,469.0
66008,471.0
66009,470.0
66010,468.0
66011,476.0
66012,535.0
66013,578.0
66014,631.0
66015,658.0
66016,655.0
66017,651.0
66018,652.0
66019,653.0
66020,661.0
66021,759.0
66022,869.0
66023,964.0
66024,1269.0
66025,1469.0
66026,1374.0
66027,1080.0
66028,915.0
66029,751.0
66030,507.0
66031,478.0
66032,493.0
66033,628.0
66034,760.0
66035,878.0
66036,1157.0
66037,1318.0
66038,1227.0
66039,774.0
66040,442.0
66041,380.0
66042,384.0
66043,390.0
66044,395.0
66045,397.0
66046,399.0
66047,400.0
66048,397.0
66049,397.0
66050,398.0
66051,479.0
66052,533.0
66053,576.0
66054,644.0
66055,655.0
66056,650.0
66057,618.0
66058,537.0
66059,528.0
66060,518.0
66061,517.0
66062,518.0
66063,416.0
66064,410.0
66065,412.0
66066,469.0
66067,504.0
66068,530.0
66069,593.0
66070,598.0
66071,596.0
66072,593.0
66073,592.0
66074,590.0
66075,577.0
66076,571.0
66077,565.0
66078,522.0
66079,452.0
66080,457.0
66081,480.0
66082,600.0
66083,787.0
66084,1103.0
66085,1639.0
66086,1642.0
66087,1288.0
66088,745.0
66089,491.0
66090,410.0
66091,561.0
66092,747.0
66093,800.0
66094,794.0
66095,748.0
66096,642.0
66097,586.0
66098,487.0
66099,472.0
66100,473.0
66101,474.0
66102,475.0
66103,469.0
66104,469.0
66105,472.0
66106,474.0
66107,506.0
66108,586.0
66109,672.0
66110,741.0
66111,785.0
66112,838.0
66113,832.0
66114,828.0
66115,828.0
66116,815.0
66117,812.0
66118,851.0
66119,1140.0
66120,1780.0
66121,1875.0
66122,1545.0
66123,1245.0
66124,1143.0
66125,1136.0
66126,1138.0
66127,1140.0
66128,1142.0
66129,1123.0
66130,1030.0
66131,1029.0
66132,1029.0
66133,1029.0
66134,1030.0
66135,1032.0
66136,1029.0
66137,1024.0
66138,583.0
66139,403.0
66140,405.0
66141,409.0
66142,415.0
66143,419.0
66144,419.0
66145,420.0
66146,421.0
66147,444.0
66148,508.0
66149,594.0
66150,634.0
66151,679.0
66152,677.0
66153,673.0
66154,661.0
66155,604.0
66156,568.0
66157,568.0
66158,568.0
66159,569.0
66160,570.0
66161,569.0
66162,571.0
66163,573.0
66164,606.0
66165,653.0
66166,651.0
66167,651.0
66168,646.0
66169,635.0
66170,581.0
66171,545.0
66172,547.0
66173,549.0
66174,551.0
66175,567.0
66176,636.0
66177,634.0
66178,631.0
66179,633.0
66180,632.0
66181,623.0
66182,617.0
66183,619.0
66184,585.0
66185,523.0
66186,523.0
66187,526.0
66188,527.0
66189,526.0
66190,527.0
66191,529.0
66192,537.0
66193,618.0
66194,627.0
66195,625.0
66196,623.0
66197,623.0
66198,624.0
66199,624.0
66200,623.0
66201,623.0
66202,623.0
66203,623.0
66204,624.0
66205,625.0
66206,627.0
66207,625.0
66208,624.0
66209,625.0
66210,623.0
66211,622.0
66212,624.0
66213,611.0
66214,608.0
66215,608.0
66216,610.0
66217,608.0
66218,597.0
66219,595.0
66220,596.0
66221,597.0
66222,597.0
66223,599.0
66224,596.0
66225,597.0
66226,598.0
66227,596.0
66228,597.0
66229,598.0
66230,597.0
66231,597.0
66232,597.0
66233,598.0
66234,595.0
66235,598.0
66236,596.0
66237,594.0
66238,598.0
66239,598.0
66240,595.0
66241,596.0
66242,598.0
66243,595.0
66244,596.0
66245,598.0
66246,596.0
66247,597.0
66248,598.0
66249,596.0
66250,596.0
66251,597.0
66252,596.0
66253,595.0
66254,603.0
66255,618.0
66256,627.0
66257,627.0
66258,627.0
66259,624.0
66260,626.0
66261,627.0
66262,625.0
66263,624.0
66264,627.0
66265,626.0
66266,626.0
66267,628.0
66268,627.0
66269,626.0
66270,626.0
66271,626.0
66272,616.0
66273,603.0
66274,529.0
66275,526.0
66276,527.0
66277,532.0
66278,568.0
66279,622.0
66280,665.0
66281,699.0
66282,695.0
66283,670.0
66284,587.0
66285,589.0
66286,591.0
66287,590.0
66288,590.0
66289,592.0
66290,593.0
66291,592.0
66292,594.0
66293,595.0
66294,595.0
66295,594.0
66296,595.0
66297,596.0
66298,594.0
66299,594.0
66300,595.0
66301,596.0
66302,605.0
66303,678.0
66304,675.0
66305,665.0
66306,608.0
66307,567.0
66308,568.0
66309,569.0
66310,572.0
66311,572.0
66312,570.0
66313,572.0
66314,572.0
66315,578.0
66316,650.0
66317,657.0
66318,655.0
66319,651.0
66320,648.0
66321,615.0
66322,544.0
66323,547.0
66324,551.0
66325,595.0
66326,632.0
66327,631.0
66328,630.0
66329,621.0
66330,616.0
66331,615.0
66332,613.0
66333,578.0
66334,524.0
66335,524.0
66336,524.0
66337,528.0
66338,559.0
66339,612.0
66340,622.0
66341,623.0
66342,619.0
66343,620.0
66344,618.0
66345,618.0
66346,619.0
66347,621.0
66348,620.0
66349,618.0
66350,620.0
66351,616.0
66352,602.0
66353,595.0
66354,592.0
66355,590.0
66356,591.0
66357,591.0
66358,534.0
66359,499.0
66360,502.0
66361,551.0
66362,596.0
66363,659.0
66364,675.0
66365,670.0
66366,656.0
66367,570.0
66368,564.0
66369,565.0
66370,569.0
66371,568.0
66372,567.0
66373,568.0
66374,569.0
66375,569.0
66376,572.0
66377,641.0
66378,653.0
66379,647.0
66380,649.0
66381,648.0
66382,634.0
66383,572.0
66384,544.0
66385,545.0
66386,545.0
66387,551.0
66388,605.0
66389,629.0
66390,627.0
66391,627.0
66392,626.0
66393,624.0
66394,626.0
66395,626.0
66396,619.0
66397,609.0
66398,528.0
66399,519.0
66400,520.0
66401,532.0
66402,610.0
66403,606.0
66404,605.0
66405,605.0
66406,603.0
66407,603.0
66408,604.0
66409,604.0
66410,603.0
66411,604.0
66412,604.0
66413,602.0
66414,602.0
66415,603.0
66416,602.0
66417,600.0
66418,602.0
66419,602.0
66420,600.0
66421,392.0
66422,660.0
66423,735.0
66424,774.0
66425,812.0
66426,781.0
66427,680.0
66428,600.0
66429,505.0
66430,505.0
66431,507.0
66432,512.0
66433,597.0
66434,658.0
66435,702.0
66436,692.0
66437,617.0
66438,582.0
66439,581.0
66440,584.0
66441,585.0
66442,584.0
66443,584.0
66444,586.0
66445,585.0
66446,585.0
66447,588.0
66448,664.0
66449,677.0
66450,673.0
66451,674.0
66452,658.0
66453,563.0
66454,561.0
66455,560.0
66456,597.0
66457,653.0
66458,650.0
66459,647.0
66460,576.0
66461,528.0
66462,533.0
66463,611.0
66464,701.0
66465,724.0
66466,722.0
66467,701.0
66468,698.0
66469,711.0
66470,866.0
66471,1129.0
66472,1224.0
66473,1154.0
66474,694.0
66475,74.0
66476,0.0
66477,152.0
66478,496.0
66479,438.0
66480,433.0
66481,434.0
66482,49.0
66483,0.0
66484,507.0
66485,706.0
66486,935.0
66487,1278.0
66488,1260.0
66489,1165.0
66490,603.0
66491,369.0
66492,381.0
66493,387.0
66494,406.0
66495,522.0
66496,572.0
66497,568.0
66498,567.0
66499,660.0
66500,754.0
66501,888.0
66502,951.0
66503,941.0
66504,936.0
66505,915.0
66506,804.0
66507,731.0
66508,708.0
66509,711.0
66510,710.0
66511,712.0
66512,713.0
66513,712.0
66514,690.0
66515,641.0
66516,642.0
66517,645.0
66518,726.0
66519,726.0
66520,724.0
66521,724.0
66522,721.0
66523,685.0
66524,613.0
66525,614.0
66526,652.0
66527,706.0
66528,702.0
66529,701.0
66530,695.0
66531,678.0
66532,620.0
66533,598.0
66534,679.0
66535,677.0
66536,679.0
66537,678.0
66538,677.0
66539,670.0
66540,657.0
66541,656.0
66542,657.0
66543,657.0
66544,655.0
66545,569.0
66546,566.0
66547,570.0
66548,658.0
66549,709.0
66550,747.0
66551,745.0
66552,686.0
66553,629.0
66554,610.0
66555,607.0
66556,604.0
66557,607.0
66558,607.0
66559,613.0
66560,613.0
66561,618.0
66562,613.0
66563,540.0
66564,485.0
66565,552.0
66566,671.0
66567,679.0
66568,675.0
66569,673.0
66570,672.0
66571,672.0
66572,671.0
66573,672.0
66574,671.0
66575,670.0
66576,671.0
66577,671.0
66578,670.0
66579,669.0
66580,668.0
66581,670.0
66582,669.0
66583,668.0
66584,592.0
66585,497.0
66586,411.0
66587,424.0
66588,559.0
66589,712.0
66590,816.0
66591,813.0
66592,789.0
66593,686.0
66594,624.0
66595,586.0
66596,586.0
66597,588.0
66598,589.0
66599,589.0
66600,590.0
66601,591.0
66602,590.0
66603,590.0
66604,590.0
66605,585.0
66606,519.0
66607,482.0
66608,474.0
66609,474.0
66610,477.0
66611,477.0
66612,477.0
66613,477.0
66614,476.0
66615,476.0
66616,477.0
66617,476.0
66618,474.0
66619,475.0
66620,476.0
66621,476.0
66622,478.0
66623,480.0
66624,477.0
66625,479.0
66626,480.0
66627,478.0
66628,479.0
66629,506.0
66630,637.0
66631,687.0
66632,683.0
66633,680.0
66634,640.0
66635,585.0
66636,588.0
66637,588.0
66638,588.0
66639,588.0
66640,583.0
66641,521.0
66642,483.0
66643,472.0
66644,474.0
66645,477.0
66646,477.0
66647,484.0
66648,558.0
66649,654.0
66650,675.0
66651,674.0
66652,671.0
66653,670.0
66654,671.0
66655,674.0
66656,767.0
66657,519.0
66658,651.0
66659,899.0
66660,1346.0
66661,1543.0
66662,1389.0
66663,1101.0
66664,983.0
66665,342.0
66666,505.0
66667,749.0
66668,942.0
66669,1247.0
66670,1388.0
66671,1394.0
66672,1327.0
66673,1229.0
66674,1128.0
66675,891.0
66676,439.0
66677,449.0
66678,458.0
66679,601.0
66680,1027.0
66681,1391.0
66682,1431.0
66683,1205.0
66684,582.0
66685,473.0
66686,481.0
66687,486.0
66688,488.0
66689,490.0
66690,177.0
66691,0.0
66692,0.0
66693,551.0
66694,471.0
66695,445.0
66696,442.0
66697,442.0
66698,440.0
66699,440.0
66700,437.0
66701,438.0
66702,440.0
66703,446.0
66704,567.0
66705,651.0
66706,647.0
66707,643.0
66708,642.0
66709,642.0
66710,640.0
66711,640.0
66712,641.0
66713,632.0
66714,577.0
66715,545.0
66716,545.0
66717,546.0
66718,592.0
66719,635.0
66720,486.33333
66721,488.66667
66722,492.0
66723,524.66667
66724,546.66667
66725,576.66667
66726,604.66667
66727,607.66667
66728,610.33333
66729,599.66667
66730,574.0
66731,566.66667
66732,558.33333
66733,538.66667
66734,569.66667
66735,584.0
66736,589.66667
66737,592.66667
66738,610.33333
66739,621.0
66740,630.66667
66741,637.66667
66742,640.33333
66743,663.33333
66744,694.33333
66745,695.33333
66746,691.0
66747,661.66667
66748,660.33333
66749,645.33333
66750,638.66667
66751,659.66667
66752,768.0
66753,1056.33333
66754,1033.33333
66755,1042.0
66756,818.0
66757,824.0
66758,1220.0
66759,1131.0
66760,849.66667
66761,716.0
66762,712.66667
66763,733.33333
66764,793.66667
66765,687.0
66766,606.66667
66767,579.0
66768,546.0
66769,525.0
66770,469.33333
66771,478.0
66772,510.0
66773,544.33333
66774,577.0
66775,599.33333
66776,623.0
66777,665.66667
66778,735.33333
66779,893.0
66780,935.66667
66781,884.66667
66782,833.66667
66783,840.0
66784,861.0
66785,860.66667
66786,860.66667
66787,864.0
66788,906.33333
66789,1012.33333
66790,1095.0
66791,1185.66667
66792,1331.0
66793,1312.66667
66794,1458.33333
66795,1479.0
66796,1472.33333
66797,1392.33333
66798,1284.33333
66799,1196.0
66800,1000.0
66801,849.66667
66802,777.33333
66803,769.66667
66804,788.66667
66805,831.0
66806,894.33333
66807,944.0
66808,947.66667
66809,942.33333
66810,793.0
66811,712.33333
66812,693.66667
66813,555.0
66814,519.66667
66815,496.0
66816,734.0
66817,731.0
66818,719.0
66819,695.0
66820,640.0
66821,640.0
66822,643.0
66823,645.0
66824,644.0
66825,647.0
66826,647.0
66827,647.0
66828,648.0
66829,648.0
66830,647.0
66831,647.0
66832,648.0
66833,653.0
66834,717.0
66835,730.0
66836,726.0
66837,725.0
66838,724.0
66839,711.0
66840,634.0
66841,621.0
66842,623.0
66843,624.0
66844,625.0
66845,626.0
66846,623.0
66847,626.0
66848,626.0
66849,624.0
66850,629.0
66851,702.0
66852,793.0
66853,904.0
66854,1223.0
66855,1665.0
66856,1665.0
66857,1308.0
66858,801.0
66859,522.0
66860,539.0
66861,678.0
66862,1023.0
66863,1711.0
66864,1900.0
66865,1598.0
66866,1149.0
66867,989.0
66868,989.0
66869,996.0
66870,1002.0
66871,1006.0
66872,1004.0
66873,1005.0
66874,1005.0
66875,1005.0
66876,1004.0
66877,1004.0
66878,933.0
66879,520.0
66880,456.0
66881,464.0
66882,467.0
66883,471.0
66884,473.0
66885,471.0
66886,472.0
66887,473.0
66888,474.0
66889,475.0
66890,480.0
66891,483.0
66892,537.0
66893,739.0
66894,1091.0
66895,1673.0
66896,1840.0
66897,1608.0
66898,1169.0
66899,677.0
66900,523.0
66901,538.0
66902,675.0
66903,971.0
66904,1563.0
66905,1733.0
66906,1536.0
66907,1192.0
66908,1039.0
66909,1038.0
66910,803.0
66911,470.0
66912,407.0
66913,415.0
66914,419.0
66915,423.0
66916,428.0
66917,454.0
66918,511.0
66919,559.0
66920,598.0
66921,602.0
66922,654.0
66923,693.0
66924,684.0
66925,679.0
66926,677.0
66927,672.0
66928,675.0
66929,722.0
66930,914.0
66931,1509.0
66932,1756.0
66933,1496.0
66934,1052.0
66935,957.0
66936,968.0
66937,974.0
66938,980.0
66939,983.0
66940,981.0
66941,982.0
66942,984.0
66943,986.0
66944,988.0
66945,1061.0
66946,1084.0
66947,1080.0
66948,1051.0
66949,777.0
66950,480.0
66951,452.0
66952,460.0
66953,463.0
66954,467.0
66955,472.0
66956,483.0
66957,517.0
66958,577.0
66959,665.0
66960,726.0
66961,750.0
66962,746.0
66963,742.0
66964,739.0
66965,699.0
66966,648.0
66967,636.0
66968,578.0
66969,565.0
66970,565.0
66971,567.0
66972,573.0
66973,673.0
66974,833.0
66975,1191.0
66976,1746.0
66977,1777.0
66978,1347.0
66979,1023.0
66980,1012.0
66981,1026.0
66982,1192.0
66983,1527.0
66984,1709.0
66985,1640.0
66986,1434.0
66987,1252.0
66988,1224.0
66989,1351.0
66990,1506.0
66991,1476.0
66992,1198.0
66993,632.0
66994,454.0
66995,465.0
66996,472.0
66997,478.0
66998,482.0
66999,485.0
67000,483.0
67001,486.0
67002,486.0
67003,485.0
67004,502.0
67005,604.0
67006,692.0
67007,750.0
67008,761.0
67009,746.0
67010,660.0
67011,638.0
67012,628.0
67013,623.0
67014,629.0
67015,685.0
67016,878.0
67017,1377.0
67018,1782.0
67019,1613.0
67020,1189.0
67021,689.0
67022,535.0
67023,582.0
67024,802.0
67025,1455.0
67026,2066.0
67027,2027.0
67028,1746.0
67029,1367.0
67030,1067.0
67031,667.0
67032,429.0
67033,410.0
67034,422.0
67035,444.0
67036,586.0
67037,754.0
67038,855.0
67039,881.0
67040,874.0
67041,860.0
67042,774.0
67043,739.0
67044,668.0
67045,597.0
67046,483.0
67047,464.0
67048,465.0
67049,514.0
67050,707.0
67051,903.0
67052,1373.0
67053,1476.0
67054,1251.0
67055,1046.0
67056,1034.0
67057,1038.0
67058,1040.0
67059,1038.0
67060,1035.0
67061,1037.0
67062,649.0
67063,551.0
67064,560.0
67065,586.0
67066,719.0
67067,911.0
67068,1376.0
67069,1548.0
67070,1446.0
67071,1193.0
67072,1022.0
67073,980.0
67074,989.0
67075,1055.0
67076,1474.0
67077,1934.0
67078,2038.0
67079,1880.0
67080,1646.0
67081,1413.0
67082,1294.0
67083,1314.0
67084,1456.0
67085,1558.0
67086,1510.0
67087,1278.0
67088,1029.0
67089,667.0
67090,433.0
67091,397.0
67092,407.0
67093,478.0
67094,639.0
67095,888.0
67096,1538.0
67097,1881.0
67098,1781.0
67099,1498.0
67100,1285.0
67101,1171.0
67102,1180.0
67103,1184.0
67104,1189.0
67105,1189.0
67106,1192.0
67107,1189.0
67108,1191.0
67109,1189.0
67110,1187.0
67111,1175.0
67112,1069.0
67113,1219.0
67114,1393.0
67115,1394.0
67116,1130.0
67117,999.0
67118,1007.0
67119,1014.0
67120,1026.0
67121,1169.0
67122,1392.0
67123,1457.0
67124,1361.0
67125,1220.0
67126,1164.0
67127,1171.0
67128,1210.0
67129,1373.0
67130,1419.0
67131,1409.0
67132,1342.0
67133,1310.0
67134,1301.0
67135,1354.0
67136,1584.0
67137,1744.0
67138,1746.0
67139,1636.0
67140,1635.0
67141,1611.0
67142,1496.0
67143,1455.0
67144,1594.0
67145,1608.0
67146,1550.0
67147,1417.0
67148,1419.0
67149,1424.0
67150,1460.0
67151,1540.0
67152,1535.0
67153,1472.0
67154,1393.0
67155,1277.0
67156,1183.0
67157,1377.0
67158,1554.0
67159,1598.0
67160,1526.0
67161,1401.0
67162,1275.0
67163,1231.0
67164,1133.0
67165,1135.0
67166,1131.0
67167,1013.0
67168,1009.0
67169,705.0
67170,426.0
67171,416.0
67172,420.0
67173,425.0
67174,428.0
67175,428.0
67176,428.0
67177,430.0
67178,430.0
67179,431.0
67180,433.0
67181,431.0
67182,432.0
67183,433.0
67184,435.0
67185,438.0
67186,548.0
67187,974.0
67188,2108.0
67189,2694.0
67190,2655.0
67191,2614.0
67192,2334.0
67193,1810.0
67194,1377.0
67195,1178.0
67196,1045.0
